FECHA (YYMMDD);HORA (HHMM);;
180515;1300;63,9542;
180515;1400;63,4483;
180515;1500;58,9517;
180515;1600;65,1467;
180515;1700;70,7842;
180515;1800;72,47;
180515;1900;75,1575;
180515;2000;79,2317;
180515;2100;;
180515;2200;;
180515;2300;;
180516;0000;86,1222;
180516;0100;85,725;
180516;0200;84,125;
180516;0300;82,9667;
180516;0400;82,5;
180516;0500;83,5583;
180516;0600;82,875;
180516;0700;81,1667;
180516;0800;80,6725;
180516;0900;76,8525;
180516;1000;76,1984;
180516;1100;72,7125;
180516;1200;70,0833;
180516;1300;66,5283;
180516;1400;62,4858;
180516;1500;62,86;
180516;1600;65,4767;
180516;1700;69,885;
180516;1800;69,1801;
180516;1900;69,385;
180516;2000;70,575;
180516;2100;70,9175;
180516;2200;70,0675;
180516;2300;70,205;
180517;0000;71,6675;
180517;0100;74,3741;
180517;0200;77,7117;
180517;0300;81,225;
180517;0400;82,1833;
180517;0500;83,1083;
180517;0600;84,0916;
180517;0700;84,45;
180517;0800;85,1667;
180517;0900;85,55;
180517;1000;85,8167;
180517;1100;85,925;
180517;1200;85,85;
180517;1300;85,6583;
180517;1400;85,0833;
180517;1500;84,2417;
180517;1600;83,575;
180517;1700;84,0833;
180517;1800;84,075;
180517;1900;84,7417;
180517;2000;85,2083;
180517;2100;85,7083;
180517;2200;85,95;
180517;2300;86,1;
180518;0000;86,2667;
180518;0100;86,4167;
180518;0200;86,6416;
180518;0300;86,8083;
180518;0400;86,7417;
180518;0500;86;
180518;0600;85,2917;
180518;0700;84,4083;
180518;0800;84,1583;
180518;0900;80,3358;
180518;1000;77,3508;
180518;1100;71,45;
180518;1200;67,7008;
180518;1300;67,2692;
180518;1400;66,3275;
180518;1500;66,6866;
180518;1600;69,0601;
180518;1700;72,855;
180518;1800;74,1692;
180518;1900;75,3617;
180518;2000;76,6475;
180518;2100;79,4558;
180518;2200;79,6692;
180518;2300;77,9033;
180519;0000;78,7559;
180519;0100;78,4667;
180519;0200;75,8892;
180519;0300;78,3;
180519;0400;78,4292;
180519;0500;78,8358;
180519;0600;77,965;
180519;0700;77,8783;
180519;0800;76,595;
180519;0900;73,4142;
180519;1000;68,22;
180519;1100;65,7417;
180519;1200;64,9867;
180519;1300;66,3199;
180519;1400;67,7742;
180519;1500;67,1658;
180519;1600;70,0259;
180519;1700;75,8942;
180519;1800;76,7476;
180519;1900;80,87;
180519;2000;83,2166;
180519;2100;83,525;
180519;2200;82,6917;
180519;2300;83,7833;
180520;0000;80,8766;
180520;0100;78,6058;
180520;0200;75,965;
180520;0300;77,46;
180520;0400;78,7333;
180520;0500;81,575;
180520;0600;79,6742;
180520;0700;76,4943;
180520;0800;78,2908;
180520;0900;70,2325;
180520;1000;61,4742;
180520;1100;46,7683;
180520;1200;41,5958;
180520;1300;43,01;
180520;1400;50,7758;
180520;1500;56,3017;
180520;1600;53,6833;
180520;1700;54,7117;
180520;1800;57,5117;
180520;1900;59,4983;
180520;2000;63,6167;
180520;2100;64,3867;
180520;2200;68,5518;
180520;2300;69,0483;
180521;0000;70,7867;
180521;0100;74,2042;
180521;0200;74,2617;
180521;0300;75,0067;
180521;0400;74,9333;
180521;0500;72,5933;
180521;0600;71,7983;
180521;0700;72,3433;
180521;0800;71,5392;
180521;0900;70,2617;
180521;1000;64,1858;
180521;1100;64,0833;
180521;1200;61,4267;
180521;1300;58,0292;
180521;1400;61,1767;
180521;1500;64,9967;
180521;1600;66,4625;
180521;1700;68,7467;
180521;1800;72,0508;
180521;1900;72,9384;
180521;2000;70,5725;
180521;2100;71,476;
180521;2200;74,0359;
180521;2300;75,5692;
180522;0000;76,0616;
180522;0100;74,2367;
180522;0200;75,8092;
180522;0300;76,9583;
180522;0400;79,4042;
180522;0500;79,0699;
180522;0600;78,6975;
180522;0700;77,726;
180522;0800;75,1801;
180522;0900;72,6407;
180522;1000;68,5742;
180522;1100;66,6167;
180522;1200;65,7875;
180522;1300;65,5367;
180522;1400;64,4275;
180522;1500;62,15;
180522;1600;66,7142;
180522;1700;70,9283;
180522;1800;72,085;
180522;1900;74,29;
180522;2000;73,7567;
180522;2100;72,9667;
180522;2200;72,4633;
180522;2300;74,7167;
180523;0000;75,905;
180523;0100;77,715;
180523;0200;78,6034;
180523;0300;78,72;
180523;0400;78,4017;
180523;0500;80,8776;
180523;0600;83,4917;
180523;0700;85,2917;
180523;0800;85,9;
180523;0900;85,975;
180523;1000;84,45;
180523;1100;78,575;
180523;1200;72,4933;
180523;1300;70,2526;
180523;1400;70,1692;
180523;1500;68,8417;
180523;1600;70,9843;
180523;1700;73,1934;
180523;1800;73,4008;
180523;1900;74,4125;
180523;2000;75,3517;
180523;2100;76,3116;
180523;2200;76,1558;
180523;2300;77,0651;
180524;0000;78,6559;
180524;0100;79,5233;
180524;0200;77,6808;
180524;0300;78,0667;
180524;0400;81,3733;
180524;0500;83,0667;
180524;0600;84,4833;
180524;0700;83,4666;
180524;0800;83,0083;
180524;0900;82,025;
180524;1000;81,5583;
180524;1100;77,575;
180524;1200;65,2325;
180524;1300;62,5008;
180524;1400;64,5183;
180524;1500;66,9183;
180524;1600;74,8425;
180524;1700;77,5468;
180524;1800;79,1833;
180524;1900;80,8667;
180524;2000;81,4667;
180524;2100;79,3992;
180524;2200;79,1901;
180524;2300;79,3483;
180525;0000;81,0967;
180525;0100;82,8083;
180525;0200;84,55;
180525;0300;85,5417;
180525;0400;85,9417;
180525;0500;85,2917;
180525;0600;83,7;
180525;0700;80,3741;
180525;0800;80,4292;
180525;0900;81,3776;
180525;1000;68,0392;
180525;1100;62,915;
180525;1200;76,2125;
180525;1300;79,6183;
180525;1400;78,7583;
180525;1500;80,6183;
180525;1600;73,895;
180525;1700;70,3134;
180525;1800;75,7983;
180525;1900;72,7725;
180525;2000;72,8525;
180525;2100;74,0616;
180525;2200;75,2842;
180525;2300;69,3907;
180526;0000;70,5699;
180526;0100;74,0468;
180526;0200;75,7208;
180526;0300;77,4484;
180526;0400;73,5117;
180526;0500;76,7275;
180526;0600;78,8667;
180526;0700;76,495;
180526;0800;73,4675;
180526;0900;62,3208;
180526;1000;58,58;
180526;1100;63,1542;
180526;1200;64,3942;
180526;1300;60,2875;
180526;1400;60,2908;
180526;1500;66,9917;
180526;1600;67,8625;
180526;1700;74,5157;
180526;1800;77,5508;
180526;1900;76,5009;
180526;2000;75,525;
180526;2100;78,5258;
180526;2200;80,0675;
180526;2300;75,1208;
180527;0000;71,8458;
180527;0100;72,3842;
180527;0200;72,61;
180527;0300;71,6567;
180527;0400;74,2117;
180527;0500;73,2908;
180527;0600;75,5916;
180527;0700;78,5175;
180527;0800;78,4108;
180527;0900;76,5167;
180527;1000;71,105;
180527;1100;71,9268;
180527;1200;68,2417;
180527;1300;68,77;
180527;1400;68,0625;
180527;1500;77,9484;
180527;1600;81,375;
180527;1700;81,8417;
180527;1800;83,0083;
180527;1900;80,8567;
180527;2000;80,6583;
180527;2100;82,075;
180527;2200;82,4417;
180527;2300;82,2167;
180528;0000;83,9417;
180528;0100;85,55;
180528;0200;85,7;
180528;0300;86,0667;
180528;0400;86,05;
180528;0500;86,5;
180528;0600;86,7083;
180528;0700;86,65;
180528;0800;86,3167;
180528;0900;82,6283;
180528;1000;76,601;
180528;1100;77,7792;
180528;1200;69,8859;
180528;1300;65,3358;
180528;1400;63,52;
180528;1500;61,2942;
180528;1600;62,3242;
180528;1700;66,4067;
180528;1800;72,995;
180528;1900;76,9316;
180528;2000;75,9133;
180528;2100;75,6176;
180528;2200;79,7233;
180528;2300;79,7867;
180529;0000;80,0767;
180529;0100;80,0975;
180529;0200;79,1033;
180529;0300;79,5658;
180529;0400;80,9615;
180529;0500;79,6042;
180529;0600;79,3033;
180529;0700;78,1792;
180529;0800;73,9926;
180529;0900;68,78;
180529;1000;59,1325;
180529;1100;56,6942;
180529;1200;55,93;
180529;1300;54,55;
180529;1400;57,0225;
180529;1500;60,045;
180529;1600;64,7783;
180529;1700;69,9218;
180529;1800;78,2058;
180529;1900;77,9926;
180529;2000;78,8258;
180529;2100;78,1283;
180529;2200;79,635;
180529;2300;82,5;
180530;0000;81,2667;
180530;0100;81,6083;
180530;0200;81,9;
180530;0300;83,5833;
180530;0400;85,025;
180530;0500;84,975;
180530;0600;85,3583;
180530;0700;85,7667;
180530;0800;85,5;
180530;0900;84,9917;
180530;1000;75,4858;
180530;1100;60,6;
180530;1200;54,1925;
180530;1300;49,3117;
180530;1400;50,2242;
180530;1500;54,2333;
180530;1600;61,7125;
180530;1700;72,1342;
180530;1800;76,0684;
180530;1900;76,9783;
180530;2000;78,4792;
180530;2100;79,09;
180530;2200;78,4817;
180530;2300;78,0983;
180531;0000;76,2075;
180531;0100;75,9401;
180531;0200;75,4318;
180531;0300;75,5175;
180531;0400;76,9425;
180531;0500;75,5575;
180531;0600;75,7617;
180531;0700;75,6075;
180531;0800;74,5367;
180531;0900;71,2292;
180531;1000;62,8;
180531;1100;57,56;
180531;1200;51,6208;
180531;1300;50,5067;
180531;1400;51,1608;
180531;1500;51,2133;
180531;1600;58,3242;
180531;1700;67,8925;
180531;1800;73,4342;
180531;1900;75,7483;
180531;2000;76,6317;
180531;2100;77,3942;
180531;2200;77,9875;
180531;2300;79,8292;
180601;0000;80,3492;
180601;0100;80,5192;
180601;0200;80,4133;
180601;0300;80,2574;
180601;0400;79,7683;
180601;0500;78,575;
180601;0600;80,02;
180601;0700;79,8242;
180601;0800;79,8492;
180601;0900;78,9783;
180601;1000;70,6375;
180601;1100;62,85;
180601;1200;59,1583;
180601;1300;58,8133;
180601;1400;60,0775;
180601;1500;59,5808;
180601;1600;62,3392;
180601;1700;72,0925;
180601;1800;78,0967;
180601;1900;80,7343;
180601;2000;82,25;
180601;2100;83,075;
180601;2200;83,5667;
180601;2300;83,6833;
180602;0000;84,2083;
180602;0100;83,675;
180602;0200;83,7833;
180602;0300;83,6333;
180602;0400;83,075;
180602;0500;83,0083;
180602;0600;82,95;
180602;0700;82,1833;
180602;0800;82,2333;
180602;0900;82,0083;
180602;1000;79,5717;
180602;1100;71,4067;
180602;1200;61,5625;
180602;1300;61,6642;
180602;1400;58,4992;
180602;1500;52,4383;
180602;1600;53,0383;
180602;1700;66,8075;
180602;1800;75,5508;
180602;1900;79,6592;
180602;2000;81,3167;
180602;2100;82,05;
180602;2200;82,55;
180602;2300;82,475;
180603;0000;83,1667;
180603;0100;82,95;
180603;0200;83,2917;
180603;0300;83,1083;
180603;0400;82,525;
180603;0500;82,4333;
180603;0600;82,5167;
180603;0700;82,275;
180603;0800;82,2917;
180603;0900;82,475;
180603;1000;79,6892;
180603;1100;68,6775;
180603;1200;59,1692;
180603;1300;54,8017;
180603;1400;53,5433;
180603;1500;52,5542;
180603;1600;57,1425;
180603;1700;68,4683;
180603;1800;72,9542;
180603;1900;74,8883;
180603;2000;75,265;
180603;2100;75,0167;
180603;2200;75,6949;
180603;2300;74,9991;
180604;0000;74,7484;
180604;0100;76,1025;
180604;0200;75,6517;
180604;0300;73,8925;
180604;0400;72,6718;
180604;0500;71,8992;
180604;0600;72,0634;
180604;0700;71,2443;
180604;0800;72,285;
180604;0900;68,6917;
180604;1000;61,5717;
180604;1100;54,0242;
180604;1200;45,345;
180604;1300;40,5467;
180604;1400;39,0183;
180604;1500;46,8208;
180604;1600;53,8892;
180604;1700;60,9583;
180604;1800;66,6783;
180604;1900;69,5651;
180604;2000;71,1133;
180604;2100;73,7692;
180604;2200;74,7733;
180604;2300;76,54;
180605;0000;75,7225;
180605;0100;75,6533;
180605;0200;75,2567;
180605;0300;77,2875;
180605;0400;77,7032;
180605;0500;79,3933;
180605;0600;82,4417;
180605;0700;83,6917;
180605;0800;84,475;
180605;0900;84,9917;
180605;1000;85,2083;
180605;1100;85,3;
180605;1200;85,4833;
180605;1300;85,325;
180605;1400;83,9083;
180605;1500;83,4583;
180605;1600;81,0167;
180605;1700;82,5583;
180605;1800;78,1342;
180605;1900;77,38;
180605;2000;77,2925;
180605;2100;76,9708;
180605;2200;76,4109;
180605;2300;76,7933;
180606;0000;77,2108;
180606;0100;75,8292;
180606;0200;75,3134;
180606;0300;77,0408;
180606;0400;76,6176;
180606;0500;75,9484;
180606;0600;75,4708;
180606;0700;75,8625;
180606;0800;72,4893;
180606;0900;67,1984;
180606;1000;56,355;
180606;1100;50,3117;
180606;1200;51,995;
180606;1300;49,7192;
180606;1400;50,1842;
180606;1500;48,935;
180606;1600;56,3717;
180606;1700;65,6958;
180606;1800;69,7058;
180606;1900;71,0767;
180606;2000;72,5625;
180606;2100;72,3425;
180606;2200;72,0925;
180606;2300;71,5417;
180607;0000;73,5167;
180607;0100;73,6167;
180607;0200;72,78;
180607;0300;72,0383;
180607;0400;71,6075;
180607;0500;72,6917;
180607;0600;74,3442;
180607;0700;74,5975;
180607;0800;74,4532;
180607;0900;73,9567;
180607;1000;72,9893;
180607;1100;71,025;
180607;1200;74,1025;
180607;1300;81,3608;
180607;1400;84,125;
180607;1500;84,8333;
180607;1600;85,2333;
180607;1700;85,625;
180607;1800;85,8667;
180607;1900;86,0333;
180607;2000;86,1666;
180607;2100;86,3;
180607;2200;86,4;
180607;2300;85,6917;
180608;0000;84,6083;
180608;0100;82,525;
180608;0200;81,5917;
180608;0300;80,085;
180608;0400;82,0417;
180608;0500;79,9825;
180608;0600;79,7233;
180608;0700;82,2375;
180608;0800;84,0583;
180608;0900;83,5333;
180608;1000;81,0074;
180608;1100;80,9768;
180608;1200;81,1;
180608;1300;82,075;
180608;1400;80,7308;
180608;1500;79,6467;
180608;1600;81,1833;
180608;1700;81,35;
180608;1800;81,5583;
180608;1900;82,2083;
180608;2000;82,1917;
180608;2100;81,4833;
180608;2200;78,1925;
180608;2300;78,3292;
180609;0000;78,6433;
180609;0100;78,5542;
180609;0200;80,5782;
180609;0300;82,1083;
180609;0400;82,7417;
180609;0500;82,7417;
180609;0600;82,425;
180609;0700;83,2667;
180609;0800;80,8842;
180609;0900;81,4;
180609;1000;73,2158;
180609;1100;61,7525;
180609;1200;63,8967;
180609;1300;69,0842;
180609;1400;68,7467;
180609;1500;71,0333;
180609;1600;72,7533;
180609;1700;75,9734;
180609;1800;77,8892;
180609;1900;80,3392;
180609;2000;80,4192;
180609;2100;73,9475;
180609;2200;72,0958;
180609;2300;73,8726;
180610;0000;73,3101;
180610;0100;73,5208;
180610;0200;77,29;
180610;0300;80,9883;
180610;0400;81,95;
180610;0500;81,6083;
180610;0600;82,3167;
180610;0700;83,0417;
180610;0800;83,0833;
180610;0900;83,35;
180610;1000;82,5167;
180610;1100;77,7141;
180610;1200;62,33;
180610;1300;57,3467;
180610;1400;56,5175;
180610;1500;58,5792;
180610;1600;64,8317;
180610;1700;72,7684;
180610;1800;78,7617;
180610;1900;81;
180610;2000;82,275;
180610;2100;82,7917;
180610;2200;83,55;
180610;2300;83,7083;
180611;0000;83,425;
180611;0100;82,3083;
180611;0200;82,25;
180611;0300;82,2083;
180611;0400;82,0583;
180611;0500;81,95;
180611;0600;81,45;
180611;0700;81,575;
180611;0800;81,7917;
180611;0900;81,8833;
180611;1000;79,2476;
180611;1100;70,1333;
180611;1200;61,7533;
180611;1300;59,335;
180611;1400;56,4575;
180611;1500;54,8808;
180611;1600;57,9333;
180611;1700;66,8008;
180611;1800;69,2142;
180611;1900;71,6718;
180611;2000;72,2825;
180611;2100;74,0568;
180611;2200;75,2517;
180611;2300;75,3992;
180612;0000;76,7783;
180612;0100;78,1292;
180612;0200;80,4683;
180612;0300;80,5283;
180612;0400;81,7667;
180612;0500;81,5583;
180612;0600;81,3917;
180612;0700;81,8;
180612;0800;82,1;
180612;0900;81,9917;
180612;1000;77,7058;
180612;1100;65,6808;
180612;1200;61,8592;
180612;1300;59,9817;
180612;1400;56,9675;
180612;1500;54,0558;
180612;1600;62,3717;
180612;1700;69,0109;
180612;1800;76,1267;
180612;1900;79,7667;
180612;2000;81,175;
180612;2100;81,8666;
180612;2200;82,5667;
180612;2300;83,0333;
180613;0000;83,075;
180613;0100;83,0833;
180613;0200;82,55;
180613;0300;82,275;
180613;0400;81,9833;
180613;0500;81,1833;
180613;0600;81,0917;
180613;0700;81,2;
180613;0800;81,1333;
180613;0900;80,9583;
180613;1000;79,5468;
180613;1100;74,7657;
180613;1200;69,4725;
180613;1300;65,4658;
180613;1400;63,3775;
180613;1500;61,3467;
180613;1600;65,3051;
180613;1700;74,5883;
180613;1800;78,5042;
180613;1900;79,9133;
180613;2000;80,8092;
180613;2100;81,4083;
180613;2200;81,5083;
180613;2300;81,8167;
180614;0000;81,95;
180614;0100;81,6333;
180614;0200;81,6917;
180614;0300;81,35;
180614;0400;80,6333;
180614;0500;80,6;
180614;0600;80,575;
180614;0700;80,54;
180614;0800;80,95;
180614;0900;81,7833;
180614;1000;81,125;
180614;1100;79,96;
180614;1200;79,7808;
180614;1300;79,2792;
180614;1400;79,1517;
180614;1500;79,0109;
180614;1600;79,4333;
180614;1700;79,7125;
180614;1800;79,8025;
180614;1900;78,7942;
180614;2000;77,8767;
180614;2100;78,505;
180614;2200;77,5959;
180614;2300;77,9532;
180615;0000;77,2183;
180615;0100;77,6892;
180615;0200;77,4175;
180615;0300;77,1292;
180615;0400;78,0225;
180615;0500;78,955;
180615;0600;78,7842;
180615;0700;78,6533;
180615;0800;78,8833;
180615;0900;75,9409;
180615;1000;72,1608;
180615;1100;69,9858;
180615;1200;69,5334;
180615;1300;69,3068;
180615;1400;66,3184;
180615;1500;67,2;
180615;1600;73,8359;
180615;1700;79,1367;
180615;1800;78,9125;
180615;1900;78,4017;
180615;2000;79,6292;
180615;2100;81,2583;
180615;2200;80,0575;
180615;2300;79,0551;
180616;0000;78,455;
180616;0100;77,3883;
180616;0200;73,4917;
180616;0300;74,36;
180616;0400;72,5616;
180616;0500;75,0184;
180616;0600;73,8617;
180616;0700;76,1058;
180616;0800;82,5833;
180616;0900;84,7334;
180616;1000;84,5833;
180616;1100;84,6917;
180616;1200;84,4917;
180616;1300;84,3083;
180616;1400;84,4084;
180616;1500;84,9;
180616;1600;85,8333;
180616;1700;86,3667;
180616;1800;85,4917;
180616;1900;84,675;
180616;2000;83,2833;
180616;2100;81,9166;
180616;2200;80,7917;
180616;2300;80,4033;
180617;0000;82,4083;
180617;0100;84,325;
180617;0200;84,375;
180617;0300;84,6833;
180617;0400;85,6583;
180617;0500;85,2333;
180617;0600;85,3583;
180617;0700;85,15;
180617;0800;84,4333;
180617;0900;84,9417;
180617;1000;85,1917;
180617;1100;85,6667;
180617;1200;85,9083;
180617;1300;85,8834;
180617;1400;85,8083;
180617;1500;84,4333;
180617;1600;83,4167;
180617;1700;85,0833;
180617;1800;85,7417;
180617;1900;85,5917;
180617;2000;84,8;
180617;2100;85,3;
180617;2200;84,0167;
180617;2300;84,075;
180618;0000;83,275;
180618;0100;81,225;
180618;0200;81,2058;
180618;0300;82,0833;
180618;0400;82,1583;
180618;0500;79,8533;
180618;0600;81,5417;
180618;0700;81,8408;
180618;0800;78,6025;
180618;0900;76,5658;
180618;1000;70,4642;
180618;1100;70,875;
180618;1200;74,735;
180618;1300;75,3517;
180618;1400;79,8292;
180618;1500;80,9167;
180618;1600;82,3667;
180618;1700;83,1833;
180618;1800;83,725;
180618;1900;83,725;
180618;2000;83,025;
180618;2100;82,775;
180618;2200;82,4333;
180618;2300;83,825;
180619;0000;80,1608;
180619;0100;83,375;
180619;0200;84,7167;
180619;0300;85,0916;
180619;0400;85,2083;
180619;0500;84,6083;
180619;0600;81,0734;
180619;0700;79,4083;
180619;0800;78,2343;
180619;0900;74,7633;
180619;1000;72,5717;
180619;1100;69,5458;
180619;1200;67,6884;
180619;1300;64,4075;
180619;1400;66,1167;
180619;1500;67,0492;
180619;1600;69,6183;
180619;1700;72,8833;
180619;1800;70,5558;
180619;1900;71,65;
180619;2000;66,4092;
180619;2100;66,2842;
180619;2200;65,4532;
180619;2300;63,255;
180620;0000;62,5933;
180620;0100;60,0558;
180620;0200;61,7608;
180620;0300;62,8467;
180620;0400;66,7017;
180620;0500;69,7042;
180620;0600;71,4767;
180620;0700;73,6984;
180620;0800;75,7968;
180620;0900;77,4943;
180620;1000;78,7517;
180620;1100;77,6667;
180620;1200;80,2358;
180620;1300;82,65;
180620;1400;82,95;
180620;1500;82,3583;
180620;1600;82,9333;
180620;1700;73,5875;
180620;1800;73,8275;
180620;1900;70,5233;
180620;2000;76,705;
180620;2100;78,4542;
180620;2200;78,8208;
180620;2300;66,0717;
180621;0000;61,4567;
180621;0100;63,33;
180621;0200;66,1818;
180621;0300;70,1617;
180621;0400;73,47;
180621;0500;68,2443;
180621;0600;70,3925;
180621;0700;65,8558;
180621;0800;68,2408;
180621;0900;68,5518;
180621;1000;70,6375;
180621;1100;70,5067;
180621;1200;69,3092;
180621;1300;66,5325;
180621;1400;63,5892;
180621;1500;66,035;
180621;1600;72,9525;
180621;1700;79,6733;
180621;1800;81,075;
180621;1900;82,3833;
180621;2000;83,25;
180621;2100;83,9167;
180621;2200;83,7333;
180621;2300;82,8083;
180622;0000;81,0858;
180622;0100;76,4268;
180622;0200;73,9417;
180622;0300;70,5375;
180622;0400;71,5067;
180622;0500;72,351;
180622;0600;73,3907;
180622;0700;77,3633;
180622;0800;77,5551;
180622;0900;76,265;
180622;1000;70,6458;
180622;1100;60,555;
180622;1200;44,9133;
180622;1300;38,7658;
180622;1400;38,8008;
180622;1500;40,9467;
180622;1600;46,8875;
180622;1700;53,63;
180622;1800;56,9242;
180622;1900;55,8808;
180622;2000;55,8158;
180622;2100;53,4692;
180622;2200;60,2108;
180622;2300;62,7158;
180623;0000;66,775;
180623;0100;68,1783;
180623;0200;69,3184;
180623;0300;72,4708;
180623;0400;75,1143;
180623;0500;72,4634;
180623;0600;70,4717;
180623;0700;69,8058;
180623;0800;66,5483;
180623;0900;61,4825;
180623;1000;55,3975;
180623;1100;53,9825;
180623;1200;50,7458;
180623;1300;45,4875;
180623;1400;48,4683;
180623;1500;49,0133;
180623;1600;50,155;
180623;1700;53,1583;
180623;1800;56,035;
180623;1900;58,5525;
180623;2000;59,5933;
180623;2100;60,7342;
180623;2200;61,72;
180623;2300;61,0558;
180624;0000;62,5642;
180624;0100;62,2475;
180624;0200;62,6758;
180624;0300;66,4408;
180624;0400;67,4608;
180624;0500;67,8225;
180624;0600;69,5433;
180624;0700;69,8809;
180624;0800;68,5233;
180624;0900;71,1892;
180624;1000;73,0208;
180624;1100;72,7783;
180624;1200;67,8108;
180624;1300;66,2583;
180624;1400;54,4117;
180624;1500;54,7125;
180624;1600;60,1458;
180624;1700;64,8817;
180624;1800;55,3017;
180624;1900;58,4675;
180624;2000;62,6633;
180624;2100;60,135;
180624;2200;65,8833;
180624;2300;68,5033;
180625;0000;71,6425;
180625;0100;73,3942;
180625;0200;77,4817;
180625;0300;78,3358;
180625;0400;78,0375;
180625;0500;73,7258;
180625;0600;72,4067;
180625;0700;75,5659;
180625;0800;76,7408;
180625;0900;74,9567;
180625;1000;76,2433;
180625;1100;78,9958;
180625;1200;77,5225;
180625;1300;78,7008;
180625;1400;81,5417;
180625;1500;75,2258;
180625;1600;73,14;
180625;1700;76,1967;
180625;1800;78,4943;
180625;1900;78,5858;
180625;2000;65,6949;
180625;2100;63,1533;
180625;2200;71,22;
180625;2300;69,9908;
180626;0000;63,0858;
180626;0100;61,8767;
180626;0200;65,495;
180626;0300;69,8633;
180626;0400;72,2742;
180626;0500;69,1683;
180626;0600;71,7817;
180626;0700;70,6158;
180626;0800;69,9067;
180626;0900;70,7242;
180626;1000;67,915;
180626;1100;64,6125;
180626;1200;57,3542;
180626;1300;51,3275;
180626;1400;47,4308;
180626;1500;56,9108;
180626;1600;61,5067;
180626;1700;63,285;
180626;1800;65,7617;
180626;1900;69,7467;
180626;2000;75,215;
180626;2100;80,62;
180626;2200;84,1583;
180626;2300;85,2167;
180627;0000;85,6667;
180627;0100;86,025;
180627;0200;86,0583;
180627;0300;85,1083;
180627;0400;83,425;
180627;0500;84,125;
180627;0600;84,0667;
180627;0700;81,0825;
180627;0800;82,1;
180627;0900;81,61;
180627;1000;64,6283;
180627;1100;79,0117;
180627;1200;78,515;
180627;1300;72,1675;
180627;1400;74,9767;
180627;1500;79,0742;
180627;1600;83,5167;
180627;1700;83,25;
180627;1800;78,6658;
180627;1900;75,4708;
180627;2000;69,8907;
180627;2100;75,8693;
180627;2200;79,5792;
180627;2300;83,4917;
180628;0000;84,4833;
180628;0100;84,825;
180628;0200;84,175;
180628;0300;83,7083;
180628;0400;84,1;
180628;0500;83,6333;
180628;0600;83,725;
180628;0700;83,8917;
180628;0800;83,275;
180628;0900;83,675;
180628;1000;84,2167;
180628;1100;84,0416;
180628;1200;83,725;
180628;1300;84,6083;
180628;1400;83,0667;
180628;1500;83,2;
180628;1600;83,475;
180628;1700;83,9417;
180628;1800;85;
180628;1900;84,1583;
180628;2000;83,4917;
180628;2100;83,6583;
180628;2200;83,825;
180628;2300;83,0667;
180629;0000;82,35;
180629;0100;83,0667;
180629;0200;81,425;
180629;0300;81,6583;
180629;0400;82,8;
180629;0500;82,25;
180629;0600;83,3083;
180629;0700;82,8917;
180629;0800;82,7583;
180629;0900;83,1333;
180629;1000;83,925;
180629;1100;76,5225;
180629;1200;73,0875;
180629;1300;71,3809;
180629;1400;72,1642;
180629;1500;71,7842;
180629;1600;69,3475;
180629;1700;72,0442;
180629;1800;71,5892;
180629;1900;75,7917;
180629;2000;80,0675;
180629;2100;80,2267;
180629;2200;80,0433;
180629;2300;77,4225;
180630;0000;76,2443;
180630;0100;76,0975;
180630;0200;73,0975;
180630;0300;75,6525;
180630;0400;77,6708;
180630;0500;79,3392;
180630;0600;79,605;
180630;0700;79,9258;
180630;0800;78,4242;
180630;0900;77,9893;
180630;1000;73,8517;
180630;1100;60,5208;
180630;1200;52,9408;
180630;1300;55,7875;
180630;1400;52,4517;
180630;1500;55,6192;
180630;1600;61,78;
180630;1700;71,89;
180630;1800;75,9767;
180630;1900;76,8068;
180630;2000;77,7242;
180630;2100;77,8925;
180630;2200;77,5767;
180630;2300;78,3741;
180701;0000;79,2343;
180701;0100;78,5659;
180701;0200;78,5817;
180701;0300;78,3759;
180701;0400;78,9025;
180701;0500;78,2358;
180701;0600;78,2633;
180701;0700;77,8542;
180701;0800;76,21;
180701;0900;74,7917;
180701;1000;66,52;
180701;1100;57,8658;
180701;1200;55,8408;
180701;1300;50,0083;
180701;1400;51,0083;
180701;1500;53,1242;
180701;1600;60,5025;
180701;1700;69,4225;
180701;1800;73,2725;
180701;1900;74,6901;
180701;2000;77,355;
180701;2100;78,2592;
180701;2200;78,73;
180701;2300;77,8325;
180702;0000;78,8358;
180702;0100;78,6292;
180702;0200;80,7942;
180702;0300;81,6917;
180702;0400;82,4333;
180702;0500;82,6333;
180702;0600;82,95;
180702;0700;82,4417;
180702;0800;82,1583;
180702;0900;82,35;
180702;1000;79,4384;
180702;1100;67,3492;
180702;1200;64,5033;
180702;1300;61,9058;
180702;1400;58,6292;
180702;1500;57,7892;
180702;1600;58,5358;
180702;1700;65,9708;
180702;1800;70,4158;
180702;1900;73,7592;
180702;2000;77,8192;
180702;2100;79,8734;
180702;2200;80,675;
180702;2300;80,725;
180703;0000;81,4;
180703;0100;81,8667;
180703;0200;82,15;
180703;0300;82,0833;
180703;0400;82,0833;
180703;0500;81,9667;
180703;0600;82;
180703;0700;81,5083;
180703;0800;81,475;
180703;0900;81,5667;
180703;1000;77,6758;
180703;1100;66,38;
180703;1200;58,9617;
180703;1300;54,7083;
180703;1400;53,1258;
180703;1500;51,2908;
180703;1600;52,9333;
180703;1700;60,5783;
180703;1800;64,1783;
180703;1900;64,1425;
180703;2000;65,6942;
180703;2100;66,58;
180703;2200;71,1608;
