FECHA (YYMMDD);HORA (HHMM);;
160401;1200;13,3;
160401;1300;15;
160401;1400;16,4;
160401;1500;17,4;
160401;1600;16,8;
160401;1700;15,5;
160401;1800;12,3;
160401;1900;9,89999;
160401;2000;8,79999;
160401;2100;7,89999;
160401;2200;7,5;
160401;2300;7,2;
160402;0000;6,8;
160402;0100;6,39999;
160402;0200;5,8;
160402;0300;5,89999;
160402;0400;5,6;
160402;0500;5,2;
160402;0600;5;
160402;0700;5,3;
160402;0800;6,8;
160402;0900;8;
160402;1000;9,2;
160402;1100;10,4;
160402;1200;12,2;
160402;1300;12,2;
160402;1400;11,7;
160402;1500;12,9;
160402;1600;11,2;
160402;1700;10,5;
160402;1800;8,59999;
160402;1900;8,09999;
160402;2000;8,09999;
160402;2100;8;
160402;2200;8,09999;
160402;2300;8;
160403;0000;7,39999;
160403;0100;7,1;
160403;0200;6,2;
160403;0300;6,39999;
160403;0400;6,6;
160403;0500;6,6;
160403;0600;6;
160403;0700;6,3;
160403;0800;9,2;
160403;0900;11,6;
160403;1000;13,7;
160403;1100;15,4;
160403;1200;16,7;
160403;1300;17,4;
160403;1400;18,2;
160403;1500;17,4;
160403;1600;16,4;
160403;1700;15,1;
160403;1800;11,7;
160403;1900;9,79999;
160403;2000;8,5;
160403;2100;7,89999;
160403;2200;7,3;
160403;2300;6,5;
160404;0000;6;
160404;0100;5,5;
160404;0200;4,7;
160404;0300;4;
160404;0400;4,3;
160404;0500;5,1;
160404;0600;5,2;
160404;0700;5,39999;
160404;0800;7,89999;
160404;0900;11;
160404;1000;13,5;
160404;1100;15,4;
160404;1200;15,9;
160404;1300;15,9;
160404;1400;15,4;
160404;1500;15,2;
160404;1600;14,3;
160404;1700;13,1;
160404;1800;10,1;
160404;1900;8,7;
160404;2000;8,5;
160404;2100;8;
160404;2200;8;
160404;2300;7,39999;
160405;0000;7;
160405;0100;6,5;
160405;0200;6;
160405;0300;5,5;
160405;0400;5,3;
160405;0500;5,2;
160405;0600;5,2;
160405;0700;5;
160405;0800;6,89999;
160405;0900;9,7;
160405;1000;12,9;
160405;1100;15,5;
160405;1200;17,2;
160405;1300;18,5;
160405;1400;20;
160405;1500;20,1;
160405;1600;19,5;
160405;1700;17,3;
160405;1800;13,3;
160405;1900;11,7;
160405;2000;10,5;
160405;2100;9,2;
160405;2200;9,09999;
160405;2300;8,09999;
160406;0000;7,5;
160406;0100;7,2;
160406;0200;6,89999;
160406;0300;8,09999;
160406;0400;10,1;
160406;0500;10,2;
160406;0600;9,5;
160406;0700;9,89999;
160406;0800;10,9;
160406;0900;10,5;
160406;1000;11,6;
160406;1100;10,4;
160406;1200;10,9;
160406;1300;10,1;
160406;1400;9,79999;
160406;1500;8,29999;
160406;1600;7,89999;
160406;1700;7,39999;
160406;1800;6,6;
160406;1900;6,39999;
160406;2000;6,39999;
160406;2100;6,1;
160406;2200;5,8;
160406;2300;5,6;
160407;0000;5,5;
160407;0100;5,5;
160407;0200;5,5;
160407;0300;5,39999;
160407;0400;5,3;
160407;0500;4,89999;
160407;0600;4;
160407;0700;3,6;
160407;0800;6,6;
160407;0900;8,89999;
160407;1000;9,89999;
160407;1100;10,3;
160407;1200;11,7;
160407;1300;11,8;
160407;1400;12,1;
160407;1500;12,5;
160407;1600;11,8;
160407;1700;10;
160407;1800;8,89999;
160407;1900;8;
160407;2000;7,6;
160407;2100;6,8;
160407;2200;6,6;
160407;2300;6,8;
160408;0000;7,1;
160408;0100;6,39999;
160408;0200;5,7;
160408;0300;4,89999;
160408;0400;4,89999;
160408;0500;5;
160408;0600;4,8;
160408;0700;4;
160408;0800;7;
160408;0900;9,89999;
160408;1000;11;
160408;1100;11,4;
160408;1200;12,5;
160408;1300;13,7;
160408;1400;13,5;
160408;1500;12,7;
160408;1600;12,4;
160408;1700;11,1;
160408;1800;8,5;
160408;1900;7,1;
160408;2000;6,3;
160408;2100;5,5;
160408;2200;4,2;
160408;2300;2,9;
160409;0000;1,9;
160409;0100;1,3;
160409;0200;0,599999;
160409;0300;0;
160409;0400;-0,3;
160409;0500;-1,2;
160409;0600;-1,7;
160409;0700;-1,6;
160409;0800;1,3;
160409;0900;3,6;
160409;1000;6,3;
160409;1100;8,79999;
160409;1200;11,8;
160409;1300;14;
160409;1400;15,1;
160409;1500;15,9;
160409;1600;14,4;
160409;1700;12,8;
160409;1800;10,2;
160409;1900;8,09999;
160409;2000;6,6;
160409;2100;5,6;
160409;2200;4,3;
160409;2300;3;
160410;0000;2,2;
160410;0100;1,4;
160410;0200;0,7;
160410;0300;0;
160410;0400;-0,5;
160410;0500;-0,9;
160410;0600;-1,3;
160410;0700;-1,7;
160410;0800;0,599999;
160410;0900;4;
160410;1000;7,3;
160410;1100;10,7;
160410;1200;13,6;
160410;1300;16;
160410;1400;17,8;
160410;1500;18,6;
160410;1600;18,2;
160410;1700;15,9;
160410;1800;11,4;
160410;1900;10;
160410;2000;8,79999;
160410;2100;7,7;
160410;2200;6,3;
160410;2300;5,1;
160411;0000;3,7;
160411;0100;3,1;
160411;0200;2,3;
160411;0300;2;
160411;0400;1,8;
160411;0500;0,0999999;
160411;0600;-0,2;
160411;0700;-0,9;
160411;0800;1,3;
160411;0900;4;
160411;1000;7,1;
160411;1100;10,4;
160411;1200;14;
160411;1300;16,8;
160411;1400;18,5;
160411;1500;19,7;
160411;1600;19,7;
160411;1700;17,2;
160411;1800;12,4;
160411;1900;10;
160411;2000;8;
160411;2100;6,5;
160411;2200;5,6;
160411;2300;4,89999;
160412;0000;3,2;
160412;0100;2,3;
160412;0200;1,8;
160412;0300;1;
160412;0400;0,2;
160412;0500;-0,3;
160412;0600;-0,599999;
160412;0700;-1;
160412;0800;0,799999;
160412;0900;3,9;
160412;1000;7;
160412;1100;10,9;
160412;1200;14,1;
160412;1300;17,6;
160412;1400;20,8;
160412;1500;22,5;
160412;1600;20,9;
160412;1700;18,6;
160412;1800;14,4;
160412;1900;12,7;
160412;2000;11,7;
160412;2100;10,7;
160412;2200;10,4;
160412;2300;10,2;
160413;0000;10,4;
160413;0100;10,1;
160413;0200;10,9;
160413;0300;11,2;
160413;0400;11,4;
160413;0500;12,5;
160413;0600;12,4;
160413;0700;12,3;
160413;0800;11,9;
160413;0900;12,4;
160413;1000;13,4;
160413;1100;14,2;
160413;1200;16,8;
160413;1300;17,2;
160413;1400;17,2;
160413;1500;16;
160413;1600;15,5;
160413;1700;13,3;
160413;1800;11,7;
160413;1900;10,9;
160413;2000;10,4;
160413;2100;9,79999;
160413;2200;9,7;
160413;2300;9,29999;
160414;0000;9,29999;
160414;0100;9,59999;
160414;0200;9,29999;
160414;0300;9,5;
160414;0400;9,79999;
160414;0500;9,5;
160414;0600;9,59999;
160414;0700;9,7;
160414;0800;10,9;
160414;0900;13,5;
160414;1000;13,9;
160414;1100;16,1;
160414;1200;15;
160414;1300;15,8;
160414;1400;15,1;
160414;1500;16;
160414;1600;17,2;
160414;1700;13,9;
160414;1800;12,6;
160414;1900;12,4;
160414;2000;11,8;
160414;2100;11,1;
160414;2200;11;
160414;2300;10,9;
160415;0000;10,6;
160415;0100;10,7;
160415;0200;10,3;
160415;0300;9,89999;
160415;0400;10;
160415;0500;10,1;
160415;0600;10;
160415;0700;9,7;
160415;0800;10,1;
160415;0900;11,1;
160415;1000;12,6;
160415;1100;12,4;
160415;1200;11,2;
160415;1300;11,4;
160415;1400;13,8;
160415;1500;11,6;
160415;1600;6,6;
160415;1700;5,8;
160415;1800;5,3;
160415;1900;3,7;
160415;2000;3,8;
160415;2100;3,5;
160415;2200;2,9;
160415;2300;2,8;
160416;0000;2,8;
160416;0100;2,7;
160416;0200;2,8;
160416;0300;2,9;
160416;0400;2,8;
160416;0500;3,1;
160416;0600;3;
160416;0700;3,1;
160416;0800;3,8;
160416;0900;5,6;
160416;1000;6,3;
160416;1100;6,6;
160416;1200;6,2;
160416;1300;6,39999;
160416;1400;6,7;
160416;1500;7,3;
160416;1600;7,5;
160416;1700;6,2;
160416;1800;5,5;
160416;1900;5,8;
160416;2000;6;
160416;2100;5,6;
160416;2200;5,6;
160416;2300;6,1;
160417;0000;5;
160417;0100;5;
160417;0200;3,9;
160417;0300;3,3;
160417;0400;3,4;
160417;0500;3,4;
160417;0600;3,6;
160417;0700;3,8;
160417;0800;5;
160417;0900;6;
160417;1000;6,3;
160417;1100;6,6;
160417;1200;7;
160417;1300;9,2;
160417;1400;9,59999;
160417;1500;8,09999;
160417;1600;8,59999;
160417;1700;7,39999;
160417;1800;5,2;
160417;1900;4,5;
160417;2000;3,9;
160417;2100;3,5;
160417;2200;3,1;
160417;2300;3,2;
160418;0000;3;
160418;0100;3,3;
160418;0200;2,7;
160418;0300;2;
160418;0400;1,9;
160418;0500;1,7;
160418;0600;1,5;
160418;0700;1,9;
160418;0800;2,9;
160418;0900;4,5;
160418;1000;6,3;
160418;1100;8,59999;
160418;1200;9;
160418;1300;9,59999;
160418;1400;9,5;
160418;1500;9,59999;
160418;1600;9,09999;
160418;1700;8,2;
160418;1800;7,6;
160418;1900;7,5;
160418;2000;8;
160418;2100;8,5;
160418;2200;8,39999;
160418;2300;8,39999;
160419;0000;8,29999;
160419;0100;8,39999;
160419;0200;8,5;
160419;0300;8,2;
160419;0400;8,39999;
160419;0500;9,09999;
160419;0600;8,09999;
160419;0700;8,09999;
160419;0800;9,5;
160419;0900;10,5;
160419;1000;12,9;
160419;1100;12,8;
160419;1200;12,8;
160419;1300;11,5;
160419;1400;12,1;
160419;1500;12,1;
160419;1600;11,3;
160419;1700;10,8;
160419;1800;10,3;
160419;1900;9,89999;
160419;2000;9,59999;
160419;2100;8,59999;
160419;2200;8;
160419;2300;7,6;
160420;0000;7,3;
160420;0100;7;
160420;0200;6,6;
160420;0300;6,5;
160420;0400;6,3;
160420;0500;7;
160420;0600;6,8;
160420;0700;6,39999;
160420;0800;6,5;
160420;0900;7,7;
160420;1000;8,5;
160420;1100;9;
160420;1200;10,4;
160420;1300;10,1;
160420;1400;8,59999;
160420;1500;8,7;
160420;1600;9,09999;
160420;1700;8,7;
160420;1800;7,7;
160420;1900;7,5;
160420;2000;6,8;
160420;2100;6,3;
160420;2200;6,89999;
160420;2300;6,3;
160421;0000;6,6;
160421;0100;6,1;
160421;0200;6;
160421;0300;5,6;
160421;0400;5,5;
160421;0500;5,6;
160421;0600;5,3;
160421;0700;5,39999;
160421;0800;5,89999;
160421;0900;7,7;
160421;1000;8;
160421;1100;9,79999;
160421;1200;10,2;
160421;1300;10,2;
160421;1400;11,1;
160421;1500;11;
160421;1600;9,59999;
160421;1700;8,59999;
160421;1800;7,5;
160421;1900;6,7;
160421;2000;6,8;
160421;2100;6,7;
160421;2200;5,89999;
160421;2300;5,6;
160422;0000;5,7;
160422;0100;6;
160422;0200;5,7;
160422;0300;5,39999;
160422;0400;5,5;
160422;0500;6;
160422;0600;5,39999;
160422;0700;4,3;
160422;0800;5,6;
160422;0900;6,1;
160422;1000;6,3;
160422;1100;5,8;
160422;1200;5,5;
160422;1300;7,1;
160422;1400;7,1;
160422;1500;6;
160422;1600;5,7;
160422;1700;5,89999;
160422;1800;4,89999;
160422;1900;4;
160422;2000;3,5;
160422;2100;3,1;
160422;2200;2,2;
160422;2300;1,5;
160423;0000;1,5;
160423;0100;1,2;
160423;0200;1,4;
160423;0300;2,1;
160423;0400;2,1;
160423;0500;2,4;
160423;0600;2,6;
160423;0700;2,7;
160423;0800;2,8;
160423;0900;3;
160423;1000;3,3;
160423;1100;4,1;
160423;1200;6;
160423;1300;7,1;
160423;1400;6,8;
160423;1500;7,2;
160423;1600;7,39999;
160423;1700;6,39999;
160423;1800;5,5;
160423;1900;5;
160423;2000;3,9;
160423;2100;3,1;
160423;2200;4,3;
160423;2300;4,1;
160424;0000;2,7;
160424;0100;1,2;
160424;0200;0,0999999;
160424;0300;-0,4;
160424;0400;-1;
160424;0500;-1,7;
160424;0600;-1,8;
160424;0700;-2,2;
160424;0800;-1,2;
160424;0900;1,6;
160424;1000;4,89999;
160424;1100;7,3;
160424;1200;9,89999;
160424;1300;11,1;
160424;1400;11,5;
160424;1500;11,9;
160424;1600;10,8;
160424;1700;8,39999;
160424;1800;5,7;
160424;1900;3,9;
160424;2000;2,5;
160424;2100;1,8;
160424;2200;1,3;
160424;2300;0,5;
160425;0000;-0,4;
160425;0100;-0,7;
160425;0200;-1,7;
160425;0300;-1,9;
160425;0400;-1,9;
160425;0500;-2,7;
160425;0600;-3;
160425;0700;-3;
160425;0800;-2,1;
160425;0900;0;
160425;1000;1,5;
160425;1100;4;
160425;1200;6,5;
160425;1300;8,5;
160425;1400;10,8;
160425;1500;12,4;
160425;1600;11,7;
160425;1700;9,59999;
160425;1800;6,1;
160425;1900;4,3;
160425;2000;2,7;
160425;2100;1,8;
160425;2200;1,3;
160425;2300;0,5;
160426;0000;-0,7;
160426;0100;-0,599999;
160426;0200;-1,1;
160426;0300;-1,6;
160426;0400;-2,1;
160426;0500;-2,3;
160426;0600;-2,8;
160426;0700;-3;
160426;0800;-2;
160426;0900;0,4;
160426;1000;3;
160426;1100;6;
160426;1200;9,39999;
160426;1300;11,7;
160426;1400;13,4;
160426;1500;14,3;
160426;1600;13,2;
160426;1700;10,6;
160426;1800;7,2;
160426;1900;5,5;
160426;2000;4,3;
160426;2100;2,9;
160426;2200;2;
160426;2300;1,2;
160427;0000;0,599999;
160427;0100;0;
160427;0200;-0,5;
160427;0300;-1,7;
160427;0400;-1,9;
160427;0500;-2,2;
160427;0600;-2,6;
160427;0700;-2,8;
160427;0800;-1,8;
160427;0900;0,7;
160427;1000;4;
160427;1100;6,3;
160427;1200;8,5;
160427;1300;10,4;
160427;1400;10,7;
160427;1500;10,4;
160427;1600;9,89999;
160427;1700;8,5;
160427;1800;6,6;
160427;1900;5,3;
160427;2000;4,39999;
160427;2100;4,2;
160427;2200;3,7;
160427;2300;3,1;
160428;0000;2,7;
160428;0100;2,9;
160428;0200;2,6;
160428;0300;3;
160428;0400;5;
160428;0500;7,6;
160428;0600;7,8;
160428;0700;7,1;
160428;0800;6,39999;
160428;0900;7;
160428;1000;9,09999;
160428;1100;10,5;
160428;1200;10,5;
160428;1300;11,3;
160428;1400;12,4;
160428;1500;12;
160428;1600;10,6;
160428;1700;8,5;
160428;1800;6,8;
160428;1900;5,1;
160428;2000;4,1;
160428;2100;4,3;
160428;2200;3,2;
160428;2300;1,7;
160429;0000;0,9;
160429;0100;-0,5;
160429;0200;-1;
160429;0300;-1,9;
160429;0400;-2,4;
160429;0500;-3,1;
160429;0600;-3,6;
160429;0700;-4;
160429;0800;-2,9;
160429;0900;-0,0999999;
160429;1000;2,2;
160429;1100;4,7;
160429;1200;7,7;
160429;1300;9,79999;
160429;1400;10,8;
160429;1500;11,6;
160429;1600;11,4;
160429;1700;8,7;
160429;1800;5,6;
160429;1900;3,5;
160429;2000;2,1;
160429;2100;1,3;
160429;2200;0,3;
160429;2300;-0,4;
160430;0000;-0,599999;
160430;0100;-1,5;
160430;0200;-1,5;
160430;0300;-1,5;
160430;0400;-1,8;
160430;0500;-2,4;
160430;0600;-2;
160430;0700;-2,8;
160430;0800;-2,1;
160430;0900;0,5;
160430;1000;4;
160430;1100;8,2;
160430;1200;11,8;
160430;1300;15,2;
160430;1400;17,2;
160430;1500;16,5;
160430;1600;14,4;
160430;1700;11,9;
160430;1800;9,7;
160430;1900;8,7;
160430;2000;7,7;
160430;2100;6,39999;
160430;2200;5,8;
160430;2300;4,1;
160501;0000;3,3;
160501;0100;2;
160501;0200;1,7;
160501;0300;0;
160501;0400;-0,2;
160501;0500;-1;
160501;0600;-1,6;
160501;0700;-1,8;
160501;0800;-0,599999;
160501;0900;2;
160501;1000;4,8;
160501;1100;8,39999;
160501;1200;10,3;
160501;1300;12,6;
160501;1400;13,9;
160501;1500;15;
160501;1600;14,2;
160501;1700;11,3;
160501;1800;8,2;
160501;1900;5,89999;
160501;2000;4,5;
160501;2100;3,7;
160501;2200;2,3;
160501;2300;1,6;
160502;0000;1,1;
160502;0100;0,7;
160502;0200;-0,3;
160502;0300;-0,7;
160502;0400;-1,2;
160502;0500;-2,1;
160502;0600;-2,1;
160502;0700;-2,5;
160502;0800;-1,9;
160502;0900;0,799999;
160502;1000;3,9;
160502;1100;6,89999;
160502;1200;9,79999;
160502;1300;12,3;
160502;1400;13,7;
160502;1500;14,8;
160502;1600;14,2;
160502;1700;10,7;
160502;1800;8,5;
160502;1900;8,5;
160502;2000;7,89999;
160502;2100;7,6;
160502;2200;6,7;
160502;2300;6,8;
160503;0000;6,5;
160503;0100;5,89999;
160503;0200;5,1;
160503;0300;4,7;
160503;0400;4,89999;
160503;0500;3,7;
160503;0600;2,7;
160503;0700;2,3;
160503;0800;3,4;
160503;0900;6;
160503;1000;7,89999;
160503;1100;11,8;
160503;1200;13;
160503;1300;14,3;
160503;1400;16,8;
160503;1500;16,7;
160503;1600;15,8;
160503;1700;12,7;
160503;1800;11;
160503;1900;9,79999;
160503;2000;8,39999;
160503;2100;7,1;
160503;2200;6,1;
160503;2300;5,5;
160504;0000;4,39999;
160504;0100;3,6;
160504;0200;2,7;
160504;0300;1,7;
160504;0400;1,3;
160504;0500;0,599999;
160504;0600;0,2;
160504;0700;-0,2;
160504;0800;-0,0999999;
160504;0900;2,1;
160504;1000;3,5;
160504;1100;6,2;
160504;1200;8,59999;
160504;1300;10,3;
160504;1400;12,2;
160504;1500;12,4;
160504;1600;11,7;
160504;1700;10,1;
160504;1800;8,39999;
160504;1900;7,89999;
160504;2000;7,2;
160504;2100;7,3;
160504;2200;6,89999;
160504;2300;7,3;
160505;0000;6,89999;
160505;0100;7,1;
160505;0200;7,39999;
160505;0300;7,39999;
160505;0400;7,6;
160505;0500;8,2;
160505;0600;8;
160505;0700;7,89999;
160505;0800;7,6;
160505;0900;8,39999;
160505;1000;8,89999;
160505;1100;9,79999;
160505;1200;10,7;
160505;1300;12,2;
160505;1400;13,2;
160505;1500;13,1;
160505;1600;12,6;
160505;1700;11,3;
160505;1800;9,79999;
160505;1900;9,2;
160505;2000;8,29999;
160505;2100;7,1;
160505;2200;6,7;
160505;2300;7,1;
160506;0000;6,89999;
160506;0100;7,2;
160506;0200;6,2;
160506;0300;5,89999;
160506;0400;5,8;
160506;0500;6,2;
160506;0600;6,3;
160506;0700;6,1;
160506;0800;5,8;
160506;0900;6,89999;
160506;1000;7,8;
160506;1100;8,5;
160506;1200;9;
160506;1300;9;
160506;1400;9;
160506;1500;9,39999;
160506;1600;9;
160506;1700;8,29999;
160506;1800;8;
160506;1900;8;
160506;2000;7,89999;
160506;2100;7,8;
160506;2200;7,7;
160506;2300;7,6;
160507;0000;7,6;
160507;0100;7,39999;
160507;0200;7,2;
160507;0300;7;
160507;0400;6,8;
160507;0500;6,6;
160507;0600;6,39999;
160507;0700;6,6;
160507;0800;6,7;
160507;0900;7,5;
160507;1000;8,7;
160507;1100;11;
160507;1200;11,1;
160507;1300;11,4;
160507;1400;12,2;
160507;1500;12,4;
160507;1600;11,8;
160507;1700;11,3;
160507;1800;10,4;
160507;1900;9,29999;
160507;2000;8,5;
160507;2100;8,5;
160507;2200;8,29999;
160507;2300;8,29999;
160508;0000;7,7;
160508;0100;7,2;
160508;0200;7,39999;
160508;0300;7,39999;
160508;0400;7,39999;
160508;0500;7,7;
160508;0600;8,2;
160508;0700;9;
160508;0800;9,39999;
160508;0900;10,2;
160508;1000;11,7;
160508;1100;14,1;
160508;1200;15,5;
160508;1300;14,9;
160508;1400;16,3;
160508;1500;15;
160508;1600;13,5;
160508;1700;12,2;
160508;1800;11,3;
160508;1900;10,7;
160508;2000;10,4;
160508;2100;10,2;
160508;2200;10,1;
160508;2300;9,29999;
160509;0000;9;
160509;0100;8,79999;
160509;0200;7,7;
160509;0300;7,2;
160509;0400;7;
160509;0500;6,8;
160509;0600;6,8;
160509;0700;6,7;
160509;0800;6,8;
160509;0900;7;
160509;1000;7,6;
160509;1100;8,59999;
160509;1200;9,5;
160509;1300;9,09999;
160509;1400;8,7;
160509;1500;8,79999;
160509;1600;8,89999;
160509;1700;9,09999;
160509;1800;8,59999;
160509;1900;8,29999;
160509;2000;7,89999;
160509;2100;7,7;
160509;2200;7,6;
160509;2300;7,3;
160510;0000;7;
160510;0100;6,8;
160510;0200;6,39999;
160510;0300;6,2;
160510;0400;6,2;
160510;0500;6,2;
160510;0600;6,3;
160510;0700;6,3;
160510;0800;6,1;
160510;0900;6;
160510;1000;6,39999;
160510;1100;6,7;
160510;1200;7,1;
160510;1300;7,8;
160510;1400;8,29999;
160510;1500;8,39999;
160510;1600;8,09999;
160510;1700;7,5;
160510;1800;7,1;
160510;1900;7,2;
160510;2000;7,39999;
160510;2100;7,3;
160510;2200;6,89999;
160510;2300;6,8;
160511;0000;6,8;
160511;0100;6,8;
160511;0200;6,8;
160511;0300;6,7;
160511;0400;6,6;
160511;0500;6,5;
160511;0600;6,5;
160511;0700;6,7;
160511;0800;6,6;
160511;0900;6,8;
160511;1000;7,3;
160511;1100;7,6;
160511;1200;8;
160511;1300;8,2;
160511;1400;8,5;
160511;1500;8,59999;
160511;1600;8,5;
160511;1700;8,29999;
160511;1800;8,29999;
160511;1900;8,29999;
160511;2000;8,2;
160511;2100;8,09999;
160511;2200;7,89999;
160511;2300;7,6;
160512;0000;7,39999;
160512;0100;7,3;
160512;0200;7,1;
160512;0300;7,1;
160512;0400;7,2;
160512;0500;6,89999;
160512;0600;7;
160512;0700;7;
160512;0800;7,1;
160512;0900;7,39999;
160512;1000;7,8;
160512;1100;9;
160512;1200;10,3;
160512;1300;10,5;
160512;1400;10,7;
160512;1500;10,7;
160512;1600;11;
160512;1700;9,89999;
160512;1800;9;
160512;1900;8,39999;
160512;2000;8,2;
160512;2100;7,7;
160512;2200;7;
160512;2300;6,3;
160513;0000;5,8;
160513;0100;6;
160513;0200;6,3;
160513;0300;6,5;
160513;0400;6,5;
160513;0500;6,39999;
160513;0600;6,6;
160513;0700;6,8;
160513;0800;7;
160513;0900;7,8;
160513;1000;8,39999;
160513;1100;9,09999;
160513;1200;9,79999;
160513;1300;10,9;
160513;1400;11,4;
160513;1500;11,5;
160513;1600;11,3;
160513;1700;10,9;
160513;1800;10,8;
160513;1900;10,7;
160513;2000;10,5;
160513;2100;10,6;
160513;2200;10,2;
160513;2300;10;
160514;0000;9,59999;
160514;0100;9,7;
160514;0200;9,7;
160514;0300;9,59999;
160514;0400;9,59999;
160514;0500;9,59999;
160514;0600;9,59999;
160514;0700;9,5;
160514;0800;9,5;
160514;0900;9,5;
160514;1000;9,59999;
160514;1100;10;
160514;1200;10,1;
160514;1300;10,6;
160514;1400;10,8;
160514;1500;11,1;
160514;1600;10,7;
160514;1700;10,4;
160514;1800;10,6;
160514;1900;10,2;
160514;2000;10;
160514;2100;9,89999;
160514;2200;9,7;
160514;2300;9,39999;
160515;0000;9;
160515;0100;8,79999;
160515;0200;8,5;
160515;0300;8,39999;
160515;0400;8,09999;
160515;0500;7,7;
160515;0600;7,6;
160515;0700;7,6;
160515;0800;7,7;
160515;0900;8,09999;
160515;1000;8,5;
160515;1100;8,7;
160515;1200;9,29999;
160515;1300;9,5;
160515;1400;9,39999;
160515;1500;9,5;
160515;1600;9,2;
160515;1700;8,89999;
160515;1800;8,7;
160515;1900;8,5;
160515;2000;8,39999;
160515;2100;8,09999;
160515;2200;8;
160515;2300;7,89999;
160516;0000;7,7;
160516;0100;7,3;
160516;0200;7,1;
160516;0300;7,1;
160516;0400;7;
160516;0500;7,39999;
160516;0600;7,2;
160516;0700;6;
160516;0800;5,5;
160516;0900;6,5;
160516;1000;8,39999;
160516;1100;10,1;
160516;1200;9,5;
160516;1300;8,79999;
160516;1400;10,3;
160516;1500;10,5;
160516;1600;9,7;
160516;1700;9,29999;
160516;1800;9;
160516;1900;8,89999;
160516;2000;8,5;
160516;2100;8,29999;
160516;2200;7,6;
160516;2300;7,2;
160517;0000;6,89999;
160517;0100;6,89999;
160517;0200;6,3;
160517;0300;5,1;
160517;0400;4,39999;
160517;0500;3,6;
160517;0600;2,8;
160517;0700;2,9;
160517;0800;3,3;
160517;0900;3,8;
160517;1000;3,9;
160517;1100;7,5;
160517;1200;10,2;
160517;1300;10,4;
160517;1400;11;
160517;1500;9,29999;
160517;1600;8,79999;
160517;1700;7,8;
160517;1800;6,39999;
160517;1900;5,7;
160517;2000;6,3;
160517;2100;6,7;
160517;2200;6,7;
160517;2300;7;
160518;0000;6,89999;
160518;0100;6,5;
160518;0200;6,5;
160518;0300;6,3;
160518;0400;6,1;
160518;0500;5,89999;
160518;0600;5,6;
160518;0700;5,2;
160518;0800;5,5;
160518;0900;5,7;
160518;1000;5,89999;
160518;1100;6,2;
160518;1200;7;
160518;1300;7,39999;
160518;1400;7,3;
160518;1500;7,2;
160518;1600;7;
160518;1700;6,8;
160518;1800;6,6;
160518;1900;6,3;
160518;2000;5,89999;
160518;2100;5,5;
160518;2200;5;
160518;2300;4,1;
160519;0000;2,8;
160519;0100;1,7;
160519;0200;1,6;
160519;0300;1;
160519;0400;1,3;
160519;0500;1,7;
160519;0600;1,5;
160519;0700;1,5;
160519;0800;2,1;
160519;0900;2,8;
160519;1000;3,4;
160519;1100;4,5;
160519;1200;6;
160519;1300;8;
160519;1400;8,5;
160519;1500;8,7;
160519;1600;7,5;
160519;1700;5,1;
160519;1800;3,4;
160519;1900;2,4;
160519;2000;1,5;
160519;2100;0,7;
160519;2200;0,2;
160519;2300;-0,5;
160520;0000;-0,9;
160520;0100;-1,5;
160520;0200;-1,5;
160520;0300;-2;
160520;0400;-2,1;
160520;0500;-2,9;
160520;0600;-3,5;
160520;0700;-3,8;
160520;0800;-3;
160520;0900;-2,1;
160520;1000;-1,5;
160520;1100;-0,4;
160520;1200;0,9;
160520;1300;4,1;
160520;1400;6;
160520;1500;7,8;
160520;1600;6,8;
160520;1700;3,9;
160520;1800;2,4;
160520;1900;1,5;
160520;2000;0,7;
160520;2100;-0,0999999;
160520;2200;-0,599999;
160520;2300;-1,2;
160521;0000;-2;
160521;0100;-2,3;
160521;0200;-2,7;
160521;0300;-3,2;
160521;0400;-3,9;
160521;0500;-5,1;
160521;0600;-5,1;
160521;0700;-5,1;
160521;0800;-5,2;
160521;0900;-3,9;
160521;1000;-2,8;
160521;1100;-1,5;
160521;1200;0,3;
160521;1300;1,9;
160521;1400;4,3;
160521;1500;4,39999;
160521;1600;3,4;
160521;1700;3,2;
160521;1800;2,4;
160521;1900;1,8;
160521;2000;2,1;
160521;2100;1,6;
160521;2200;1,6;
160521;2300;1,4;
160522;0000;1,8;
160522;0100;0,799999;
160522;0200;0,4;
160522;0300;0,0999999;
160522;0400;0,3;
160522;0500;-0,3;
160522;0600;-0,3;
160522;0700;-0,799999;
160522;0800;-1,4;
160522;0900;-0,7;
160522;1000;2,7;
160522;1100;6,1;
160522;1200;7,8;
160522;1300;9,39999;
160522;1400;9,7;
160522;1500;8,89999;
160522;1600;7,8;
160522;1700;6,2;
160522;1800;5,1;
160522;1900;4,1;
160522;2000;3,6;
160522;2100;3,2;
160522;2200;2,9;
160522;2300;2,2;
160523;0000;1,7;
160523;0100;1,2;
160523;0200;0,7;
160523;0300;0,0999999;
160523;0400;-0,5;
160523;0500;-0,7;
160523;0600;-0,7;
160523;0700;-0,799999;
160523;0800;-1;
160523;0900;0,0999999;
160523;1000;1,6;
160523;1100;3;
160523;1200;4,1;
160523;1300;5,7;
160523;1400;6,39999;
160523;1500;6,2;
160523;1600;5,6;
160523;1700;4,7;
160523;1800;4,39999;
160523;1900;3,7;
160523;2000;3,4;
160523;2100;3,1;
160523;2200;3,4;
160523;2300;2,5;
160524;0000;1,5;
160524;0100;0,9;
160524;0200;0,599999;
160524;0300;0,3;
